Invoice #,Medicine,Manufacturer,salePerUnit,Total Items,Category,buyPerPack,salePerPack,unitsPerPack
23663,Ufolink Tab,UNIVERSAL HEALTHCARE,16.33,0,Medicine,280,490,0
23664,Zyt Syp,UNIVERSAL HEALTHCARE,255,0,Medicine,216.75,255,0
23665,Calife N Soft Gels,US &F PHARMACEUTICAL,20,0,Medicine,340,400,0
23666,Vasowide Tab,US &F PHARMACEUTICAL,15,0,Medicine,255,300,0
23667,Vita Life Gel Cap,US &F PHARMACEUTICAL,25.5,0,Medicine,383,510,0
23668,Awamed 40mg Tab,USAWA PHARMACEUTICAL,12,0,Medicine,102,120,0
23669,Awarax 250mg Tab,USAWA PHARMACEUTICAL,11,0,Medicine,93.5,110,0
23670,Awarax 500mg Tab,USAWA PHARMACEUTICAL,20.5,0,Medicine,174.25,205,0
23671,Cazep 200mg Tab,USAWA PHARMACEUTICAL,2.1,0,Medicine,89.25,105,0
23672,E Salpram 10mg Tab,USAWA PHARMACEUTICAL,9,0,Medicine,107.1,126,0
23673,Fensulid 100mg Tab,USAWA PHARMACEUTICAL,4.67,0,Medicine,119,140,0
23674,Hancef 250mg Cap,USAWA PHARMACEUTICAL,8.33,0,Medicine,85,100,0
23675,Hyporide La 40mg Tab,USAWA PHARMACEUTICAL,2,0,Medicine,85,100,0
23676,Painnil P 50mg Tab,USAWA PHARMACEUTICAL,4.5,0,Medicine,76.5,90,0
23677,Sulpade 100mg Tab,USAWA PHARMACEUTICAL,6.67,0,Medicine,170,200,0
23678,Zatrox 250mg Tab,USAWA PHARMACEUTICAL,21,0,Medicine,178.5,210,0
23679,A Tone Cream,VALOR PHARMA,696,0,Medicine,591.6,696,0
23680,A Tone Tab,VALOR PHARMA,114.24,0,Medicine,971.04,1142.4,0
23681,Albumin 20% 50ml (csl),VALOR PHARMA,9500,0,Fridge,8800,9500,0
23682,Albumin 20% Csl 100ml,VALOR PHARMA,18500,0,Market Special,15800.01,18500,0
23683,Albumin 20% Csl 50ml,VALOR PHARMA,5700,0,Market Special,5300,5700,0
23684,Betaval Cream,VALOR PHARMA,31.9,0,Medicine,27.12,31.9,0
23685,Betaval Lotion,VALOR PHARMA,113.31,0,Medicine,96.31,113.31,0
23686,Clamentin  625mg Tab,VALOR PHARMA,20.29,0,Medicine,103.47,121.72,0
23687,Clamentin 375mg Tab,VALOR PHARMA,13.67,0,Medicine,69.7,82,0
23688,Clamentin Bd 1gm Tab,VALOR PHARMA,32.5,0,Medicine,133.64,195,0
23689,Clinda Derm Gel,VALOR PHARMA,121.9,0,Medicine,120.02,121.9,0
23690,Clinda Derm Lotion,VALOR PHARMA,182.25,0,Medicine,180.03,182.25,0
23691,Cv Cam 20mg Tab,VALOR PHARMA,0,0,Medicine,148.75,0,0
23692,Devimox Tab,VALOR PHARMA,0,0,Medicine,191,0,0
23693,Dv Losartan 100mg Tab,VALOR PHARMA,20,0,Medicine,170,200,0
23694,Ezamax 20mg Cap,VALOR PHARMA,12.5,0,Medicine,38,175,0
23695,Ezamax 40mg Cap,VALOR PHARMA,10,0,Medicine,51,140,0
23696,Lactodil 120ml Syp,VALOR PHARMA,226.1,0,Medicine,183.56,226.1,0
23697,Macrocid Syp,VALOR PHARMA,0,0,Medicine,224,0,0
23698,Macrocis 250mg Tab,VALOR PHARMA,0,0,Medicine,257,0,0
23699,Pericam 20mg Tab,VALOR PHARMA,0,0,Medicine,148.75,0,0
23700,Propol Cap,VALOR PHARMA,18.25,0,Medicine,775.53,912.4,0
23701,Resolip 10mg Tab,VALOR PHARMA,20,0,Medicine,170,200,0
23702,Resolip 20mg Tab,VALOR PHARMA,31,0,Medicine,263.5,310,0
23703,Ulcocid 1gm Tab,VALOR PHARMA,5.4,0,Medicine,45.9,54,0
23704,Ulcocid 500mg Tab,VALOR PHARMA,2.9,0,Medicine,49.3,58,0
23705,Ulcocid 60ml Susp,VALOR PHARMA,199.95,0,Medicine,169.95,199.95,0
23706,Anaf 100mg Tab,VEGA,5.57,0,Medicine,140.25,167,0
23707,Axona Tab,VEGA,41.15,0,Medicine,722.53,823,0
23708,Bixo 100mg Cap,VEGA,4.5,0,Medicine,38.25,45,0
23709,Bixo 200mg Cap,VEGA,8.5,0,Medicine,72.25,85,0
23710,Cefapred Drop,VEGA,40,0,Medicine,34,40,0
23711,Cetapred E /oint,VEGA,58,0,Medicine,49.3,58,0
23712,Cetapred E/d,VEGA,72.67,0,Medicine,61.17,72.67,0
23713,Difsom 50mg Tab,VEGA,3,0,Medicine,51,60,0
23714,Difsom Eye Drops,VEGA,65,0,Medicine,55.25,65,0
23715,Difsom Gel  20g,VEGA,60,0,Medicine,51,60,0
23716,Earocin 0.3 Ear Drop,VEGA,80,0,Medicine,68,80,0
23717,Earocin 0.6 Ear / Drop,VEGA,105,0,Medicine,89.25,105,0
23718,Eyemox D E/d,VEGA,410,0,Medicine,348.5,410,0
23719,Eyemox E/d,VEGA,320,0,Medicine,272,320,0
23720,Florocrom Eye Drop,VEGA,154.57,0,Medicine,131.38,154.57,0
23721,Floroptic E /oint,VEGA,47.77,0,Medicine,40.6,47.77,0
23722,Floroptic E/drop,VEGA,56,0,Medicine,47.6,56,0
23723,Fluni Nasal Spray,VEGA,299.5,0,Medicine,254.58,299.5,0
23724,Imox Tab,VEGA,95,0,Medicine,403.75,475,0
23725,Ipma  Tab,VEGA,7,0,Medicine,59.5,70,0
23726,Kartilerg E/drop,VEGA,225.79,0,Medicine,191.92,225.79,0
23727,Ketro E/drop,VEGA,151.53,0,Medicine,128.8,151.53,0
23728,Lenside E/drop,VEGA,92.44,0,Medicine,78.57,92.44,0
23729,Levoptic 0.5% Eye Drop,VEGA,80,0,Medicine,68,80,0
23730,Loteflam E/drop,VEGA,240,0,Medicine,204,240,0
23731,Lubricane E/drop,VEGA,375,0,Medicine,318.75,375,0
23732,Mydrex E/drop,VEGA,150.33,0,Medicine,127.78,150.33,0
23733,Neo Tears E/drop,VEGA,127,0,Medicine,107.95,127,0
23734,Obradex E/oint,VEGA,226.58,0,Medicine,192.59,226.58,0
23735,Obrex E/drop,VEGA,209.91,0,Medicine,178.42,209.91,0
23736,Obrex E/oint,VEGA,104,0,Medicine,88.66,104,0
23737,Obrex Forte Drop,VEGA,253,0,Medicine,215.05,253,0
23738,Olopat Ds E/d,VEGA,440,0,Medicine,374,440,0
23739,Olopat E/drop,VEGA,410,0,Medicine,348.5,410,0
23740,Optilerg Eye Drops,VEGA,97.8,0,Medicine,83.13,97.8,0
23741,Prens Eye Drops,VEGA,61.53,0,Medicine,55.56,61.53,0
23742,Quinocip E/d,VEGA,116.9,0,Medicine,99.37,116.9,0
23743,Quinodex Ear Drop,VEGA,143.96,0,Medicine,122.37,143.96,0
23744,Tears Gel  E/drop,VEGA,200,0,Medicine,170,200,0
23745,Timoprost Eye Drop,VEGA,750,0,Medicine,637.5,750,0
23746,Timorex D 0.5% E/ Drops,VEGA,738.3,0,Medicine,627.56,738.3,0
23747,Timorex Eye Drops,VEGA,117.65,0,Medicine,100,117.65,0
23748,Vanzole 30mg Cap,VEGA,14.71,0,Medicine,175.1,206,0
23749,Vapra 20mg Cap,VEGA,10.29,0,Medicine,122.4,144,0
23750,Vechlor E/drop,VEGA,30,0,Medicine,25.5,30,0
23751,Veflox D Eye Drop,VEGA,117.92,0,Medicine,100.23,117.92,0
23752,Veflox Eye Drops,VEGA,104.8,0,Medicine,88.88,104.8,0
23753,Veflox Eye Oint,VEGA,69.41,0,Medicine,59,69.41,0
23754,Vegacrom E/drop,VEGA,210.94,0,Medicine,179.3,210.94,0
23755,Veganet 0.3% Eye Drop,VEGA,241,0,Medicine,204.92,241,0
23756,Vegatob E/drop,VEGA,131.57,0,Medicine,111.43,131.57,0
23757,Velatan Eye Drops,VEGA,650,0,Medicine,552.5,650,0
23758,Venac E/drop,VEGA,450,0,Medicine,382.5,450,0
23759,Viracyl Oint,VEGA,145,0,Medicine,123.25,145,0
23760,Xanthin M Tab,VEGA,49.75,0,Medicine,832.84,995,0
23761,Xanthin Plus Tab,VEGA,47,0,Medicine,799,940,0
23762,Xanthin Syp,VEGA,485,0,Medicine,412.25,485,0
23763,Xanthin Tab,VEGA,29.24,0,Medicine,756.5,877.05,0
23764,Xylocrom N / Spray,VEGA,182.36,0,Medicine,155.01,182.36,0
23765,Amepine V 10/160mg Tab,VEGA PHARMA,47.07,0,Medicine,560.15,659,0
23766,Amepine V 5/160mg Tab,VEGA PHARMA,28.93,0,Medicine,344.25,405,0
23767,Amepine V 5/80mg Tab,VEGA PHARMA,24.93,0,Medicine,296.65,349,0
23768,Andronix Tab,VEGA PHARMA,64.8,0,Medicine,550.8,648,0
23769,Apin Syp,VEGA PHARMA,269,0,Medicine,228.65,269,0
23770,Bisnate Tab,VEGA PHARMA,19.63,0,Medicine,500.65,589,0
23771,Calene 120ml Syp,VEGA PHARMA,197,0,Medicine,167.45,197,0
23772,Calene Oral Drop,VEGA PHARMA,348,0,Medicine,295.8,348,0
23773,Calene Tab,VEGA PHARMA,23,0,Medicine,391,460,0
23774,Carvis Syp,VEGA PHARMA,258,0,Medicine,219.3,258,0
23775,Citic Syp,VEGA PHARMA,589,0,Medicine,500.65,589,0
23776,Citic Tab,VEGA PHARMA,28.9,0,Medicine,491.3,578,0
23777,Cognit Syp,VEGA PHARMA,529,0,Medicine,449.65,529,0
23778,Cognit Tab,VEGA PHARMA,34.9,0,Medicine,678.3,698,0
23779,Coline Tab,VEGA PHARMA,89.8,0,Medicine,593.3,898,0
23780,D Cine Syp,VEGA PHARMA,348,0,Medicine,295.8,348,0
23781,D Cine Tab,VEGA PHARMA,28.9,0,Medicine,491,578,0
23782,Deslort 5mg Tab,VEGA PHARMA,28.9,0,Medicine,228.65,289,0
23783,Esopan 20mg Cap,VEGA PHARMA,21.57,0,Medicine,256.7,302,0
23784,Etica 60mg Tab,VEGA PHARMA,13.93,0,Medicine,355.3,418,0
23785,Exto 10mg Tab,VEGA PHARMA,35.64,0,Medicine,424.15,499,0
23786,Exto 20mg Tab,VEGA PHARMA,42.79,0,Medicine,509.15,599,0
23787,Forza 200g Supplement,VEGA PHARMA,670,0,Medicine,572.9,670,0
23788,Forza 400gm Tin,VEGA PHARMA,1348,0,Milk,1145.8,1348,0
23789,Garvis Syp 25ml,VEGA PHARMA,258,0,Medicine,219.3,258,0
23790,Glemser 2mg Tab,VEGA PHARMA,14.6,0,Medicine,254.15,292,0
23791,Glemser 4mg Tab,VEGA PHARMA,24.95,0,Medicine,424.15,499,0
23792,Lacpro Sachet,VEGA PHARMA,59.7,0,Medicine,507.45,597,0
23793,Leforex 20mg Tab,VEGA PHARMA,38.83,0,Medicine,990.25,1165,0
23794,Map Sap 40mg Inj,VEGA PHARMA,315,0,Medicine,267.75,315,0
23795,Monteser 10mg Tab,VEGA PHARMA,27.71,0,Medicine,329.8,388,0
23796,Monteser 5mg Tab,VEGA PHARMA,19.93,0,Medicine,237.15,279,0
23797,Monteser Sachets,VEGA PHARMA,22.79,0,Medicine,271.15,319,0
23798,Moxolene 400mg Tab,VEGA PHARMA,99,0,Medicine,420.75,495,0
23799,Nutrol Syp,VEGA PHARMA,169,0,Medicine,143.65,169,0
23800,Nutrol Tab,VEGA PHARMA,26.45,0,Medicine,449.65,529,0
23801,Onitron 8mg Tab,VEGA PHARMA,39,0,Medicine,400,390,0
23802,Ozip 10mg Tab,VEGA PHARMA,26,0,Medicine,221,260,0
23803,Ozip 5mg Tab,VEGA PHARMA,14.81,0,Medicine,125.9,148.12,0
23804,Paroxilex 20mg Tab,VEGA PHARMA,29.9,0,Medicine,254.15,299,0
23805,Prebica 100mg Cap,VEGA PHARMA,28.79,0,Medicine,295.8,403,0
23806,Prebica 150mg Cap,VEGA PHARMA,42.86,0,Medicine,509.15,600,0
23807,Prebica 50mg Cap,VEGA PHARMA,25.57,0,Medicine,304.3,358,0
23808,Prebica 75mg Cap,VEGA PHARMA,30.71,0,Medicine,365.5,430,0
23809,Projex Cap,VEGA PHARMA,49.75,0,Medicine,845.75,995,0
23810,Qulic Tab,VEGA PHARMA,13.97,0,Medicine,356.15,419,0
23811,Rabezin 20mg Cap,VEGA PHARMA,18.8,0,Medicine,159.8,188,0
23812,Re Pep Syp,VEGA PHARMA,410,0,Medicine,360.23,410,0
23813,Recam 15mg Tab,VEGA PHARMA,13.45,0,Medicine,228.65,269,0
23814,Restop 1mg Tab,VEGA PHARMA,18.7,0,Medicine,158.95,187,0
23815,Restop 2mg Tab,VEGA PHARMA,29.9,0,Medicine,254.15,299,0
23816,Restop 4mg Tab,VEGA PHARMA,41.4,0,Medicine,351.9,414,0
23817,Rosucal 10mg Tab,VEGA PHARMA,34.9,0,Medicine,296.65,349,0
23818,Rosucal 20mg Tab,VEGA PHARMA,33.7,0,Medicine,286.45,337,0
23819,Rosucal 5mg Tab,VEGA PHARMA,24.9,0,Medicine,211.65,249,0
23820,Sitarex 50/1000mg Tab,VEGA PHARMA,31.71,0,Medicine,377.4,444,0
23821,Sitarex 50/500mg Tab,VEGA PHARMA,41.36,0,Medicine,492.15,579,0
23822,Well Q10 Tab,VEGA PHARMA,57.95,0,Medicine,985.15,1159,0
23823,Zinkid 120ml Syp,VEGA PHARMA,169,0,Medicine,143.65,169,0
23824,Zithin 200mg Syp,VEGA PHARMA,230,0,Medicine,195.5,230,0
23825,Balamin 500ug Ing,VENTURE CHEMICALS & PHARMA LTD,52.32,0,Medicine,444.74,523.22,0
23826,Balamin 500ug Tab,VENTURE CHEMICALS & PHARMA LTD,8.11,0,Medicine,137.9,162.24,0
23827,Bc Lyse 120ml Syp,VENTURE CHEMICALS & PHARMA LTD,59.46,0,Medicine,50.54,59.46,0
23828,Fexheal 120mg Cap,VENTURE CHEMICALS & PHARMA LTD,7.8,0,Medicine,66.3,78,0
23829,Fexheal 180mg Tab,VENTURE CHEMICALS & PHARMA LTD,11.8,0,Medicine,100.3,118,0
23830,Fexheal 60mg Cap,VENTURE CHEMICALS & PHARMA LTD,4.8,0,Medicine,40.8,48,0
23831,Korcin 100mg Tab(50 Venture,VENTURE CHEMICALS & PHARMA LTD,5.4,0,Medicine,229.5,270,0
23832,Korvid 200mg Tab (venture),VENTURE CHEMICALS & PHARMA LTD,13.5,0,Medicine,114.75,135,0
23833,Korzen 100mg Tab,VENTURE CHEMICALS & PHARMA LTD,2.88,0,Medicine,245.04,288.29,0
23834,Nostin 10mg Tab,VENTURE CHEMICALS & PHARMA LTD,9,0,Medicine,76.5,90,0
23835,Pendona 20mg Tab (venture),VENTURE CHEMICALS & PHARMA LTD,8.5,0,Medicine,144.5,170,0
23836,Pendona 40mg Tab (venture),VENTURE CHEMICALS & PHARMA LTD,16,0,Medicine,136,160,0
23837,Vencef 30ml Syp,VENTURE CHEMICALS & PHARMA LTD,110,0,Medicine,93.5,110,0
23838,Vencef 400mg Cap,VENTURE CHEMICALS & PHARMA LTD,52,0,Medicine,221,260,0
23839,Vencef 60ml Syp,VENTURE CHEMICALS & PHARMA LTD,325,0,Medicine,276.25,325,0
23840,Vencef Ds Sup 30ml,VENTURE CHEMICALS & PHARMA LTD,180,0,Medicine,153,180,0
23841,Venrith 125mg Susp 60ml,VENTURE CHEMICALS & PHARMA LTD,190,0,Medicine,161.5,190,0
23842,Venrith 250mg Tab,VENTURE CHEMICALS & PHARMA LTD,19.7,0,Medicine,167.45,197,0
23843,Venrith 500mg Tab,VENTURE CHEMICALS & PHARMA LTD,37,0,Medicine,314.5,370,0
23844,Ventraxin .025mg Inj,VENTURE CHEMICALS & PHARMA LTD,99,0,Medicine,84.15,99,0
23845,Ventraxin .05mg Inj,VENTURE CHEMICALS & PHARMA LTD,175,0,Medicine,148.75,175,0
23846,Ventraxin 1g Inj,VENTURE CHEMICALS & PHARMA LTD,325,0,Medicine,276.25,325,0
23847,Vepressor 50mg Inj 1ml,VENUS PHARMA.,10,0,Medicine,43,50,0
23848,New Arthramine Ii Cap,VESTA PHARMA CEUTICALS,23.5,0,Medicine,399.5,470,0
23849,Vig Rx For Men Tab,VIG RE COM,100,0,Medicine,5000,6000,0
23850,Biocirc Plus Cap,VISION PHARMACEUTICALS,27,0,Medicine,680.4,756,0
23851,Cefonium 1gm Iv,VISION PHARMACEUTICALS,300,0,Medicine,255,300,0
23852,Cefonium 250mg Inj 1v,VISION PHARMACEUTICALS,95,0,Medicine,80.75,95,0
23853,Cefonium 500mg Inj 1v,VISION PHARMACEUTICALS,170,0,Medicine,144.5,170,0
23854,Danpe 1g Inj,VISION PHARMACEUTICALS,595,0,Medicine,505.75,595,0
23855,Danpe 500mg Inj,VISION PHARMACEUTICALS,295,0,Medicine,250.75,295,0
23856,Floximed 250mg Tab,VISION PHARMACEUTICALS,25,0,Medicine,212.5,250,0
23857,Floximed 500mg Tab,VISION PHARMACEUTICALS,41.6,0,Medicine,353.6,416,0
23858,Gracip 250mg Tab,VISION PHARMACEUTICALS,13,0,Medicine,110.5,130,0
23859,Kalaride Syp 120ml,VISION PHARMACEUTICALS,22,0,Medicine,19,22,0
23860,Opepzole 20mg Cap,VISION PHARMACEUTICALS,7.5,0,Medicine,89.25,105,0
23861,Q Prox 250mg Tab,VISION PHARMACEUTICALS,13,0,Medicine,110.5,130,0
23862,Q Prox 500mg Tab,VISION PHARMACEUTICALS,26,0,Medicine,221,260,0
23863,Quino 250mg Tab,VISION PHARMACEUTICALS,17,0,Medicine,144.5,170,0
23864,Quino 500mg Tab,VISION PHARMACEUTICALS,34,0,Medicine,289,340,0
23865,T Sod 2mg Tab,VISION PHARMACEUTICALS,12,0,Medicine,102,120,0
23866,T Sod 6mg Tab,VISION PHARMACEUTICALS,19.8,0,Medicine,504.9,594,0
23867,Tizadin 2mg Tab,VISION PHARMACEUTICALS,8,0,Medicine,38,80,0
23868,Visodic 50mg Tab,VISION PHARMACEUTICALS,3,0,Medicine,12,60,0
23869,Flexi Joint Tab,VITALABS USA,16,0,Medicine,408,480,0
23870,Mec 12 500mg Tab,VITALABS USA,8.25,0,Medicine,148.5,165,0
23871,Mobil K 50mg Tab,VITALABS USA,4.25,0,Medicine,72.25,85,0
23872,Performax Cap,VITALABS USA,13,0,Medicine,351,390,0
23873,Ray Flect Tab,VITALABS USA,10.93,0,Medicine,293.25,328,0
23874,Ray Vi + Cap2pack,VITALABS USA,200,0,Medicine,180,200,0
23875,Ray Vi Cap,VITALABS USA,29,0,Medicine,261,290,0
23876,Refresh Cap,VITALABS USA,25.78,0,Medicine,1035,1160,0
23877,Take 1 One Tab,VITALABS USA,9.83,0,Medicine,250.75,295,0
23878,Vit Com Tab,VITALABS USA,7.5,0,Medicine,191.25,225,0
23879,Manometer Line200cm Ref71100.20,VYGON,250,0,Medicine,145,250,0
23880,Fabofen 100mg Tab,WADS PHARMA,5.27,0,Medicine,134.3,158,0
23881,Kevox 250mg Tab,WADS PHARMA,14.1,0,Medicine,119.85,141,0
23882,Kevox 500mg Tab,WADS PHARMA,24.1,0,Medicine,204.85,241,0
23883,Agua D Tox Bottle,WAQAS ENTERPRISES (HERBAL),3600,0,Medicine,3060,3600,0
23884,Anoxit Tab,WAQAS ENTERPRISES (HERBAL),1200,0,Medicine,1020,1200,0
23885,Arthromex Tab 20's,WAQAS ENTERPRISES (HERBAL),595,0,Medicine,505.75,595,0
23886,Calcium 1200 D3 Tab,WAQAS ENTERPRISES (HERBAL),500,0,Medicine,425,500,0
23887,Famirose Softgel Cap 20's,WAQAS ENTERPRISES (HERBAL),595,0,Medicine,505.75,595,0
23888,Fertiort Tab,WAQAS ENTERPRISES (HERBAL),1950,0,Medicine,1657.5,1950,0
23889,Mega 3 Fish Oil,WAQAS ENTERPRISES (HERBAL),500,0,Medicine,425,500,0
23890,Mpc--d 5000 Softgel Cap,WAQAS ENTERPRISES (HERBAL),595,0,Medicine,505.75,595,0
23891,Olive Leaf Kahwa,WAQAS ENTERPRISES (HERBAL),350,0,Medicine,297,350,0
23892,Sucofin Tab 100's,WAQAS ENTERPRISES (HERBAL),120,0,Medicine,102,120,0
23893,Sucofin Tab 200's,WAQAS ENTERPRISES (HERBAL),220,0,Medicine,187,220,0
23894,Sucofin Tab 650's,WAQAS ENTERPRISES (HERBAL),650,0,Medicine,552.5,650,0
23895,O Sol M/wash 120ml,WEBROS PHARMA 2,45,0,Medicine,38.25,45,0
23896,Sudofin 200mg Tab(250),WEBROS PHARMA 2,1.96,0,Medicine,416.5,489.5,0
23897,Brocifen 1gm Inj,WELGO PHARMACUTICALS,240,0,Medicine,204,240,0
23898,Klinik Syp 120ml,WELGO PHARMACUTICALS,110,0,Medicine,93.5,110,0
23899,Lifoclof Inj 2ml,WELGO PHARMACUTICALS,12.9,0,Medicine,109.65,129,0
23900,Soxime Syp 200mg/5ml,WELGO PHARMACUTICALS,190,0,Medicine,161.5,190,0
23901,Taczin 1gm Inj Im/iv,WELGO PHARMACUTICALS,160,0,Medicine,136,160,0
23902,Taczin 500mg Inj Im/iv,WELGO PHARMACUTICALS,110,0,Medicine,93.5,110,0
23903,Lozemed 20mg Cap,WELMAED PHARMACEUTICAL,10.29,0,Medicine,122.4,144,0
23904,Welcoline 250mg Inj,WELMAED PHARMACEUTICAL,73.6,0,Medicine,312.8,368,0
23905,Livwel 250mg Tab,WELMED PHARMACEUTICALS,15,0,Medicine,127.5,150,0
23906,Livwel 500mg Tab,WELMED PHARMACEUTICALS,25,0,Medicine,212.5,250,0
23907,Awardin Plus Cap,WERRICK,26.31,0,Medicine,447.3,526.24,0
23908,Awardin Tab,WERRICK,11.38,0,Medicine,193.51,227.66,0
23909,Betanorm 2.5mg Tab,WERRICK,13.09,0,Medicine,111.28,130.91,0
23910,Betanorm 5mg Tab,WERRICK,21.82,0,Medicine,185.48,218.21,0
23911,Bluemet 1/500mg Tab,WERRICK,6.5,0,Medicine,55.25,65,0
23912,Bluemet 2/500mg Tab,WERRICK,11,0,Medicine,93.5,110,0
23913,Bluemet 4/500mg Tab,WERRICK,17.5,0,Medicine,148.75,175,0
23914,Blutab 2mg Tab,WERRICK,10,0,Medicine,85,100,0
23915,Blutab 4mg Tab,WERRICK,16.5,0,Medicine,140.25,165,0
23916,Blutab Tab 8mg,WERRICK,27.5,0,Medicine,233.75,275,0
23917,Brodin 250mg Tab,WERRICK,12,0,Medicine,102,120,0
23918,Brodin 500mg Tab,WERRICK,23,0,Medicine,195.5,230,0
23919,Captil 25mg Tab,WERRICK,3,0,Medicine,51,60,0
23920,Captil 50mg Tab,WERRICK,6,0,Medicine,102,120,0
23921,Cardiovasc 10mg Tab,WERRICK,6.25,0,Medicine,106.25,125,0
23922,Cardiovasc 2.5mg Tab,WERRICK,1.75,0,Medicine,29.75,35,0
23923,Cardiovasc 5mg Tab,WERRICK,3.25,0,Medicine,55.25,65,0
23924,Cel Aid Inj 100mg,WERRICK,3500,0,Medicine,3150,3500,0
23925,Cel Aid Inj 120mg,WERRICK,4500,0,Medicine,4050,4500,0
23926,Ciprin 125mg Syp,WERRICK,166.11,0,Medicine,99.67,166.11,0
23927,Ciprin 250mg Syp,WERRICK,276,0,Medicine,234.6,276,0
23928,Ciprin 250mg Tab,WERRICK,19,0,Medicine,161.5,190,0
23929,Ciprin 500mg Tab,WERRICK,35,0,Medicine,297.5,350,0
23930,Ciprin Xr 500mg,WERRICK,15,0,Medicine,127.5,150,0
23931,Clacin 125mg Syp,WERRICK,290,0,Medicine,246.5,290,0
23932,Clacin 250mg Tab,WERRICK,15.5,0,Medicine,131.75,155,0
23933,Clacin 500mg Tab,WERRICK,31,0,Medicine,263.5,310,0
23934,Co Eziday 100mg Tab,WERRICK,35.88,0,Medicine,304.95,358.76,0
23935,Co Eziday 50mg Tab,WERRICK,25.5,0,Medicine,433.5,510,0
23936,Co Zeal Tab,WERRICK,5.75,0,Medicine,97.75,115,0
23937,Diastolic 16mg Tab,WERRICK,19.89,0,Medicine,473.45,557,0
23938,Diastolic 8mg Tab,WERRICK,11,0,Medicine,261.8,308,0
23939,Endonil 400mg Tab,WERRICK,8,0,Medicine,48.57,80,0
23940,Epitab Xr 200mg Tab,WERRICK,9.34,0,Medicine,396.95,467,0
23941,Epitab Xr 400mg Tab,WERRICK,19.27,0,Medicine,327.54,385.34,0
23942,Esoprazol 20mg Cap,WERRICK,10.36,0,Medicine,123.25,145,0
23943,Esoprazol 40mg Cap,WERRICK,16.07,0,Medicine,191.25,225,0
23944,Eye Bath Lotion 120ml,WERRICK,50,0,Medicine,42.5,50,0
23945,Eziday  25mg Tab,WERRICK,14.14,0,Medicine,240.31,282.71,0
23946,Eziday  50mg Tab,WERRICK,23.9,0,Medicine,406.3,478,0
23947,Eziday 100mg Tab,WERRICK,31.89,0,Medicine,271.05,318.88,0
23948,Eziday Duo 5/100mg Tab,WERRICK,28.5,0,Medicine,484.5,570,0
23949,Eziday Duo 5/50mg Tab,WERRICK,17.25,0,Medicine,293.25,345,0
23950,Flamex Tab,WERRICK,3.76,0,Medicine,63.91,75.19,0
23951,Flamex Xr 100mg Tab,WERRICK,5.83,0,Medicine,148.75,175,0
23952,Flueze Sachets,WERRICK,21.82,0,Medicine,185.47,218.2,0
23953,Flueze Tab,WERRICK,3.15,0,Medicine,267.75,315,0
23954,Frecid Syp,WERRICK,44,0,Medicine,37.4,44,0
23955,Fruseride Tab,WERRICK,2.5,0,Medicine,21.25,25,0
23956,Glimecide 1mg Tab,WERRICK,2.75,0,Medicine,46.75,55,0
23957,Glimecide 2mg Tab,WERRICK,4.75,0,Medicine,80.75,95,0
23958,Glimecide 3mg Tab,WERRICK,8,0,Medicine,136,160,0
23959,Glimecide 4mg Tab,WERRICK,10,0,Medicine,170,200,0
23960,High C 1000 Sachet,WERRICK,20,0,Medicine,170,200,0
23961,High Cd Plus,WERRICK,270,0,Medicine,229.5,270,0
23962,Hyperace 2.5mg Tab,WERRICK,3.17,0,Medicine,80.75,95,0
23963,Hyperace 5mg Tab,WERRICK,6.33,0,Medicine,161.5,190,0
23964,Kefril 250mg Cap,WERRICK,6.67,0,Medicine,68,80,0
23965,Kids 120ml Syp,WERRICK,32,0,Medicine,27.2,32,0
23966,Kuf Go Syp 120ml,WERRICK,30,0,Medicine,25.5,30,0
23967,Lispril 10mg Tab,WERRICK,12.14,0,Medicine,144.5,170,0
23968,Lispril 20mg Tab,WERRICK,10.33,0,Medicine,122.92,144.61,0
23969,Lispril 5mg Tab,WERRICK,6.07,0,Medicine,72.25,85,0
23970,Manipram 20mg Tab,WERRICK,16.35,0,Medicine,194.52,228.84,0
23971,Meprazol 10mg Cap,WERRICK,5.48,0,Medicine,65.15,76.65,0
23972,Meprazol 20mg Cap,WERRICK,11.79,0,Medicine,140.25,165,0
23973,Meprazol 40 Cap,WERRICK,21.07,0,Medicine,250.75,295,0
23974,Momentium 10mg Tab,WERRICK,15,0,Medicine,127.5,150,0
23975,Momentium 20mg Tab,WERRICK,25,0,Medicine,212.5,250,0
23976,Momentium 40mg Tab,WERRICK,35,0,Medicine,297.5,350,0
23977,Monitor 10mg Tab,WERRICK,22.5,0,Medicine,267.75,315,0
23978,Monitor 2.5mg Tab,WERRICK,4.52,0,Medicine,53.76,63.25,0
23979,Monitor 5mg Tab,WERRICK,15.68,0,Medicine,186.63,219.56,0
23980,Nervin 0.25mg Tab,WERRICK,10,0,Medicine,255,300,0
23981,Nervin 0.5mg Tab,WERRICK,10,0,Medicine,255,300,0
23982,Nervin 1mg Tab,WERRICK,13.67,0,Medicine,348.5,410,0
23983,Newday 10/160mg Tab,WERRICK,31,0,Medicine,368.9,434,0
23984,Newday 5/160mg Tab,WERRICK,28,0,Medicine,333.2,392,0
23985,Newday 5/80mg Tab,WERRICK,23.79,0,Medicine,283.05,333,0
